RecID,Species,ScieName,SpeciesGrp,YearC,Decade,Status,PartyName,Flag,Fleet,Stock,SampAreaCode,Area,SpcGearGrp,GearGrp,GearCode,CatchTypeCode,QualInfoCode,Qty_t
109899,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1966,1960,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,352
109902,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1967,1960,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,684
109905,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,487
109908,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,299
109911,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,389
109914,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,718
109917,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,260
109920,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,26
109923,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,50
109926,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1975,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,23
109929,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1976,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,66
109932,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1977,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,50
109935,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1978,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,93
109938,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1979,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,42
109941,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1980,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,69
109944,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1981,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,110
109953,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1984,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,150
109956,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1985,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,141
109959,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1986,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,282
109962,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1987,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,174
109965,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1988,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,280
109968,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1989,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,374
109971,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1990,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,103
109974,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,343
109978,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,183
109984,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,1274
109990,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,2415
109996,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,3304
110002,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,2236
110008,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,3372
110014,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1975,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,2171
110020,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1976,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,966
110025,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1977,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,125
110026,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1977,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,1293
110032,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1978,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,2214
110038,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1979,1970,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,440
110050,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1981,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,861
110055,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1982,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,1346
110056,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1982,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,443
110061,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1983,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,902
110062,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1983,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,193
110067,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1984,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,2682
110068,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1984,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,154
110073,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1985,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,2763
110074,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1985,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,582
110079,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1986,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,1170
110080,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1986,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,275
110085,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1987,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,1203
110086,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1987,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,531
110091,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1988,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,868
110092,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1988,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,595
110098,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1989,1980,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,253
110109,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1965,1960,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2624
110112,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1966,1960,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2948
110115,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1967,1960,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3046
110118,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,6833
110121,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3270
110124,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3830
110127,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,4874
110130,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3439
110133,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3201
110136,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,4375
110139,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1975,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1760
110142,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1976,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2070
110145,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1977,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2592
110148,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1978,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3220
110151,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1979,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3326
110154,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1980,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3110
110157,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1981,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2498
110160,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1982,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,4378
110163,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1983,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2655
110166,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1984,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3655
110169,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1985,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3152
110172,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1986,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1612
110175,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1987,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1783
110178,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1988,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2520
110181,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1989,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3802
110184,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1990,1990,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,3352
110187,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1147
110190,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,121
110191,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,2283
110196,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,2213
110197,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,4057
110202,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,3897
110203,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,5897
110208,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,4773
110209,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,5253
110214,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,2524
110215,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,2716
110220,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,11117
110221,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,6107
110226,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1975,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,4918
110227,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1975,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,2008
110232,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1976,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,9797
110233,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1976,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,1432
110238,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1977,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,18250
110239,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1977,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,3136
110244,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1978,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,14077
110245,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1978,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,1461
110250,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1979,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,10646
110251,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1979,1970,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,884
110256,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1980,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,17586
110257,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1980,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,1166
110262,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1981,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,16899
110263,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1981,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,1072
110268,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1982,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,17573
110269,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1982,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,1035
110274,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1983,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,19677
110275,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1983,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,RPT1,1331
110280,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1984,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,4740
110286,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1985,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,5913
110292,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1986,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,9706
110298,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1987,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,13423
110304,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1988,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,12241
110310,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1989,1980,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,10782
110316,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1990,1990,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSG,C,RPT1,13644
110755,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2006,2000,CP,GHANA,Ghana,GHA,ATE,SJ73,ETRO,Bait boat,BB,BB,C,RPT1,20932.13158
110756,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2006,2000,CP,GHANA,Ghana,GHA-ETRO-A,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,8590.0511
110757,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2006,2000,CP,GHANA,Ghana,GHA-ETRO-P,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,4090.01045
110758,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2008,2000,CP,GHANA,Ghana,GHA,ATE,SJ73,ETRO,Bait boat,BB,BB,C,RPT1,14432.63543
110759,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2008,2000,CP,GHANA,Ghana,GHA-ETRO-A,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,11919.57797
110760,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2008,2000,CP,GHANA,Ghana,GHA-ETRO-P,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,13208.66437
110761,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2009,2000,CP,GHANA,Ghana,GHA,ATE,SJ73,ETRO,Bait boat,BB,BB,C,RPT1,19181.56228
110762,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2009,2000,CP,GHANA,Ghana,GHA-ETRO-A,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,21949.79844
110763,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2009,2000,CP,GHANA,Ghana,GHA-ETRO-P,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,3941.05246
110764,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2010,2010,CP,GHANA,Ghana,GHA,ATE,SJ73,ETRO,Bait boat,BB,BB,C,RPT1,14595.58176
110765,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2010,2010,CP,GHANA,Ghana,GHA-ETRO-A,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,22273.09183
110766,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2010,2010,CP,GHANA,Ghana,GHA-ETRO-P,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,15182.03734
110767,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2011,2010,CP,GHANA,Ghana,GHA,ATE,SJ73,ETRO,Bait boat,BB,BB,C,RPT1,17111.54118
110768,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2011,2010,CP,GHANA,Ghana,GHA-ETRO-A,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,17971.20675
110769,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2011,2010,CP,GHANA,Ghana,GHA-ETRO-P,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,13788.23543
110770,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2012,2010,CP,GHANA,Ghana,GHA,ATE,SJ73,ETRO,Bait boat,BB,BB,C,RPT1,16952.7221
110771,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2012,2010,CP,GHANA,Ghana,GHA-ETRO-A,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,19131.50792
110772,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2012,2010,CP,GHANA,Ghana,GHA-ETRO-P,ATE,SJ73,ETRO,Purse seine,PS,PS,C,RPT1,20049.7523
